Subject,Time,Temp,Stim,B Cell (CD27+)_unassigned Perforinhi,B Cell (CD27+)_unassigned Perforinlo CD36hi,B Cell (CD27+)_unassigned Perforinlo CD36lo CD107ahi,B Cell (CD27+)_unassigned Perforinlo CD36lo CD107alo,B Cell (CD27-) CD36hi,B Cell (CD27-) CD36lo CD21hi CD38hi,B Cell (CD27-) CD36lo CD21hi CD38lo,B Cell (CD27-) CD36lo CD21lo,B Cell (Memory) CD36hi,B Cell (Memory) CD36lo CD21hi CD20hi,B Cell (Memory) CD36lo CD21hi CD20lo,B Cell (Memory) CD36lo CD21lo CD20hi,B Cell (Memory) CD36lo CD21lo CD20lo,B Cell (Plasmablast) HLA_DRhi Casp3hi,B Cell (Plasmablast) HLA_DRhi Casp3lo CD45RAhi,B Cell (Plasmablast) HLA_DRhi Casp3lo CD45RAlo,B Cell (Plasmablast) HLA_DRlo Casp3hi,B Cell (Plasmablast) HLA_DRlo Casp3lo CD45RAhi,B Cell (Plasmablast) HLA_DRlo Casp3lo CD45RAlo,CD4+ CD8+ T Cell CD45RAhi CD27hi CCR7hi,CD4+ CD8+ T Cell CD45RAhi CD27hi CCR7lo,CD4+ CD8+ T Cell CD45RAhi CD27lo,CD4+ CD8+ T Cell CD45RAlo CD27hi,CD4+ CD8+ T Cell CD45RAlo CD27lo,CD4+ T Cell (Central Memory) CD36hi,CD4+ T Cell (Central Memory) CD36lo CD38hi CD27hi,CD4+ T Cell (Central Memory) CD36lo CD38hi CD27lo,CD4+ T Cell (Central Memory) CD36lo CD38lo CD27hi,CD4+ T Cell (Central Memory) CD36lo CD38lo CD27lo,CD4+ T Cell (Effector Memory) CD27hi CD127hi CD36hi,CD4+ T Cell (Effector Memory) CD27hi CD127hi CD36lo,CD4+ T Cell (Effector Memory) CD27hi CD127lo,CD4+ T Cell (Effector Memory) CD27lo CD127hi CD36hi,CD4+ T Cell (Effector Memory) CD27lo CD127hi CD36lo,CD4+ T Cell (Effector Memory) CD27lo CD127lo,CD4+ T Cell (EMRA) CD36hi,CD4+ T Cell (EMRA) CD36lo CD27hi CD38hi,CD4+ T Cell (EMRA) CD36lo CD27hi CD38lo,CD4+ T Cell (EMRA) CD36lo CD27lo CD38hi,CD4+ T Cell (EMRA) CD36lo CD27lo CD38lo,CD4+ T Cell (Naive) CD36hi,CD4+ T Cell (Naive) CD36lo CD38hi CD127hi,CD4+ T Cell (Naive) CD36lo CD38hi CD127lo,CD4+ T Cell (Naive) CD36lo CD38lo CD127hi,CD4+ T Cell (Naive) CD36lo CD38lo CD127lo,CD4+ T Cell (Treg) CD45RAhi HLA_DRhi,CD4+ T Cell (Treg) CD45RAhi HLA_DRlo CCR7hi,CD4+ T Cell (Treg) CD45RAhi HLA_DRlo CCR7lo,CD4+ T Cell (Treg) CD45RAlo HLA_DRhi,CD4+ T Cell (Treg) CD45RAlo HLA_DRlo CCR7hi,CD4+ T Cell (Treg) CD45RAlo HLA_DRlo CCR7lo,CD4- CD8- T Cell CCR7hi CD27hi CD45RAhi,CD4- CD8- T Cell CCR7hi CD27hi CD45RAlo,CD4- CD8- T Cell CCR7hi CD27lo,CD4- CD8- T Cell CCR7lo CD27hi CD45RAhi,CD4- CD8- T Cell CCR7lo CD27hi CD45RAlo,CD4- CD8- T Cell CCR7lo CD27lo CD45RAhi,CD4- CD8- T Cell CCR7lo CD27lo CD45RAlo,CD8+ T Cell (Central Memory) CD36hi,CD8+ T Cell (Central Memory) CD36lo CD38hi,CD8+ T Cell (Central Memory) CD36lo CD38lo PD_1hi,CD8+ T Cell (Central Memory) CD36lo CD38lo PD_1lo,CD8+ T Cell (Effector Memory) CD57hi CD27hi,CD8+ T Cell (Effector Memory) CD57hi CD27lo,CD8+ T Cell (Effector Memory) CD57lo CD27hi CD127hi,CD8+ T Cell (Effector Memory) CD57lo CD27hi CD127lo,CD8+ T Cell (Effector Memory) CD57lo CD27lo CD127hi,CD8+ T Cell (Effector Memory) CD57lo CD27lo CD127lo,CD8+ T Cell (EMRA) CD57hi CD27hi,CD8+ T Cell (EMRA) CD57hi CD27lo GranzymeBhi,CD8+ T Cell (EMRA) CD57hi CD27lo GranzymeBlo,CD8+ T Cell (EMRA) CD57lo CD27hi GranzymeBhi,CD8+ T Cell (EMRA) CD57lo CD27hi GranzymeBlo,CD8+ T Cell (EMRA) CD57lo CD27lo GranzymeBhi,CD8+ T Cell (EMRA) CD57lo CD27lo GranzymeBlo,CD8+ T Cell (Naive) CD36hi,CD8+ T Cell (Naive) CD36lo CD38hi CD27hi,CD8+ T Cell (Naive) CD36lo CD38hi CD27lo,CD8+ T Cell (Naive) CD36lo CD38lo CD27hi,CD8+ T Cell (Naive) CD36lo CD38lo CD27lo,CM- HLADR+ CD20hi GranzymeBhi,CM- HLADR+ CD20hi GranzymeBlo CD38hi,CM- HLADR+ CD20hi GranzymeBlo CD38lo,CM- HLADR+ CD20lo GranzymeBhi,CM- HLADR+ CD20lo GranzymeBlo CD38hi,CM- HLADR+ CD20lo GranzymeBlo CD38lo,CM-_unassigned CD16hi,CM-_unassigned CD16lo Perforinhi GranzymeBhi,CM-_unassigned CD16lo Perforinhi GranzymeBlo,CM-_unassigned CD16lo Perforinlo GranzymeBhi,CM-_unassigned CD16lo Perforinlo GranzymeBlo,Dendritic Cell (Conventional) MIP1bhi GMCSFhi,Dendritic Cell (Conventional) MIP1bhi GMCSFlo PD_L1hi,Dendritic Cell (Conventional) MIP1bhi GMCSFlo PD_L1lo,Dendritic Cell (Conventional) MIP1blo GMCSFhi,Dendritic Cell (Conventional) MIP1blo GMCSFlo PD_L1hi,Dendritic Cell (Conventional) MIP1blo GMCSFlo PD_L1lo,gd T Cell CD57hi CD27hi,gd T Cell CD57hi CD27lo CCR7lo,gd T Cell CD57lo CD27hi CCR7hi,gd T Cell CD57lo CD27hi CCR7lo,gd T Cell CD57lo CD27lo CCR7hi,gd T Cell CD57lo CD27lo CCR7lo,gd T Cell No Profile,Monocyte (CD14+ CD16+) MIP1bhi Perforinhi,Monocyte (CD14+ CD16+) MIP1bhi Perforinlo CD45RAhi,Monocyte (CD14+ CD16+) MIP1bhi Perforinlo CD45RAlo,Monocyte (CD14+ CD16+) MIP1blo Perforinhi,Monocyte (CD14+ CD16+) MIP1blo Perforinlo CD45RAhi,Monocyte (CD14+ CD16+) MIP1blo Perforinlo CD45RAlo,Monocyte (CD14+ CD16-) MIP1bhi PD_L1hi,Monocyte (CD14+ CD16-) MIP1bhi PD_L1lo GMCSFhi,Monocyte (CD14+ CD16-) MIP1bhi PD_L1lo GMCSFlo,Monocyte (CD14+ CD16-) MIP1blo PD_L1hi,Monocyte (CD14+ CD16-) MIP1blo PD_L1lo GMCSFlo,Monocyte (CD14- CD16+) Perforinhi,Monocyte (CD14- CD16+) Perforinlo CD38hi MIP1bhi,Monocyte (CD14- CD16+) Perforinlo CD38hi MIP1blo,Monocyte (CD14- CD16+) Perforinlo CD38lo MIP1bhi,Monocyte (CD14- CD16+) Perforinlo CD38lo MIP1blo,NK Cell (CD56+ CD16+) CD57hi CD36hi,NK Cell (CD56+ CD16+) CD57hi CD36lo CD38hi,NK Cell (CD56+ CD16+) CD57hi CD36lo CD38lo,NK Cell (CD56+ CD16+) CD57lo CD36hi,NK Cell (CD56+ CD16+) CD57lo CD36lo CD38hi,NK Cell (CD56+ CD16+) CD57lo CD36lo CD38lo,NK Cell (CD56+ CD16-) CD57hi,NK Cell (CD56+ CD16-) CD57lo Perforinhi GranzymeBhi,NK Cell (CD56+ CD16-) CD57lo Perforinhi GranzymeBlo,NK Cell (CD56+ CD16-) CD57lo Perforinlo GranzymeBhi,NK Cell (CD56+ CD16-) CD57lo Perforinlo GranzymeBlo,NKT Cell CD16hi,NKT Cell CD16lo CCR7hi,NKT Cell CD16lo CCR7lo CD38hi,NKT Cell CD16lo CCR7lo CD38lo,Root_unassigned CD19hi CD33hi,Root_unassigned CD19hi CD33lo CD20hi,Root_unassigned CD19hi CD33lo CD20lo,Root_unassigned CD19lo CD33hi CD20lo,Root_unassigned CD19lo CD33lo,Root_unassigned No Profile,T Cell_unassigned CD45RAhi CD27hi CCR7hi,T Cell_unassigned CD45RAhi CD27hi CCR7lo,T Cell_unassigned CD45RAhi CD27lo CCR7hi,T Cell_unassigned CD45RAhi CD27lo CCR7lo,T Cell_unassigned CD45RAlo CD27hi CCR7hi,T Cell_unassigned CD45RAlo CD27hi CCR7lo,T Cell_unassigned CD45RAlo CD27lo CCR7hi,T Cell_unassigned CD45RAlo CD27lo CCR7lo
1,1,RT,STIM,0,0.097415915,0.510151764,0.630639869,0.663966366,0.49733388,8.449548811,1.402276456,0.266611977,2.435397867,0.471698113,0.825471698,0.235849057,0.012817884,0.012817884,2.56E-03,0.012817884,2.56E-03,0,0.035890074,0.010254307,0.020508614,0.202522559,0.153814602,0.443498769,1.530455291,0,8.382895816,5.778301887,0,0.297374897,0,0,4.650328138,4.08890484,0.051271534,0.366591468,0.066652994,0.412735849,0.563986874,0.402481542,2.604593929,0.902378999,2.084187859,0,0,0.125615258,0,0.323010664,0.653712059,0.348646432,0.102543068,0.751127974,0.205086136,0,0.543478261,1.043375718,1.653506973,0,0.117924528,0,6.414068909,0,0.097415915,0.853671042,0.889561116,0.894688269,1.030557834,0,0.207649713,0,0,0.151251025,0.866488925,0.199958983,0.074343724,0.010254307,0,1.058757178,0.223031173,0,0.128178835,0.446062346,0.153814602,0.041017227,0.804963084,0.02307219,1.548400328,0.174323216,0,1.104901559,1.040812141,5.063063987,2.4097621,0,1.689397047,3.36597621,0,0.115360952,0.028199344,0.420426579,0,0.75369155,0,0,0,0,0,0,0,1.112592289,0,0.135869565,1.163863823,0.569114028,7.69E-03,0,0,5.13E-03,5.13E-03,0,0.041017227,0.033326497,0.02307219,0.125615258,0.038453651,0.894688269,4.637510254,0,0.251230517,2.204675964,0.010254307,0.038453651,0.197395406,0.361464315,0.017945037,0.169196062,0,0.22559475,0,0,0,0,0,0,0,0,0,0
1,2,RT,STIM,0.017996671,0.056989457,0.046491399,0.128976139,2.387558302,0.359933412,5.111054455,0.886336028,0.890835195,1.993131271,0,0.371931193,0.049490844,6.00E-03,6.00E-03,6.00E-03,1.50E-03,0,0.010498058,0.043491954,0,0.037493064,0.232456995,0.119977804,4.30870289,2.137104636,0,8.002519534,5.073561391,0,0.415423147,0,0.412423702,5.611961787,5.515979544,0.22345866,0.458915101,0.113978914,0.091483076,0.166469203,1.079800237,0.959822433,0.86384019,0.953823543,0,0,0.104980579,0,0.431920095,0.622384859,0.749861276,0.307443123,1.247769163,0,0,1.565710344,0.772357114,2.931957588,1.405240031,0,0,5.387003404,0,0.502407055,0.746861831,1.507221164,0.530901783,0.991316606,0,0.133475307,0.296945065,0,0.097481966,0.749861276,0.541399841,0.329938961,0.262451446,0,0.578892905,0.139474197,0,0.143973365,0.110979469,0.104980579,0.029994451,0.109479746,0.031494174,1.24027055,0.181466429,0,0.971820213,0.701870154,0.310442568,0.868339357,0,1.711183431,1.912146253,0,0.22345866,0,0.427420927,0,0.746861831,0,0,0,0,0,0,0,1.126291636,0,0.244454776,1.853657073,1.727680379,0.013497503,7.50E-03,0,4.50E-03,4.50E-03,0.014997226,0.067487515,0.032993896,0.053990012,0.107980024,0.041992231,3.516849383,4.865099957,2.236086324,0,0.563895679,0.019496393,0.046491399,0.224958383,0.815849068,0,0.179966706,0,0.251953389,0.049490844,0,1.50E-03,0,0,3.00E-03,4.50E-03,0,4.50E-03,0
1,3,RT,STIM,2.96E-03,0,2.96E-03,0.014813205,1.607726568,0.331815803,2.412577399,4.370883163,0.09974225,0.309102221,0.035551693,0.228123364,0.081966404,1.98E-03,2.96E-03,0,0,3.95E-03,2.96E-03,0.022713582,9.88E-03,9.88E-03,0.042464522,0.032589052,0.581665202,0,0,2.594286053,0.875954217,0,0.197509406,1.366765092,0,0.741647821,7.257483138,0.081966404,0,0.272562981,0.012838111,0.259724869,0.297251657,0.243924117,0.124430926,0.526362568,0.504636533,0,0,2.96E-03,0.012838111,0.019750941,0.093816968,1.030999101,3.541343656,0,0,3.018931277,2.525157761,17.05691234,0.184671295,0,0,1.294674159,0,0.427607865,0,1.084326641,0,3.376423302,0,0,0.193559218,0,0.454271635,0.134306396,0.746585556,0.156032431,0.035551693,0,0.52241238,9.88E-03,0,0,0.983596844,0.145169414,0,11.97203267,0.28935128,2.493556256,3.322108215,0,12.82033557,0.0167883,0,0.227135817,0.039501881,0.048389805,0.333790897,0,0.046414711,0.012838111,0.054315087,0,0.320952785,0,0,0,0,0,0,0,0.010863017,2.96E-03,0.057277728,0,0.075053574,0.010863017,9.88E-03,0.010863017,3.95E-03,0.02666377,0.015800753,0.048389805,0.042464522,0.044439616,0.081966404,0.069128292,1.310474911,1.069513436,0.953970433,0,1.219620584,0.015800753,0.015800753,0.084929045,0.174795825,0,4.94E-03,1.98E-03,4.94E-03,7.90E-03,0,0,9.88E-04,0,2.96E-03,0,2.96E-03,0,1.98E-03
1,4,4C,STIM,0,0,0,0,1.351270997,0,0.86962985,7.321242753,0.029730935,0.049056043,8.92E-03,0.081760071,0.022298201,0,0,0,0,0,0,0,0,4.46E-03,0,7.43E-03,0.056488777,0.023784748,0,0.176899063,0.06392151,0,0.060948417,0.246766761,0.034190575,0.277984243,1.363163371,5.95E-03,0,0.023784748,0,0.043109856,7.43E-03,2.97E-03,0.010405827,0.019325108,8.92E-03,0,0,0,4.46E-03,0,8.92E-03,0,0.813141073,0,0.935037907,5.81685744,2.097517467,22.32644567,0.011892374,0,0,0.124869927,0,0,0,0.090679352,0,1.046528913,0,0,0.031217482,0,0.041623309,0.040136762,0.181358704,0.013378921,0,0,0.053515683,0.014865468,0,0,1.971160993,0,0.05946187,5.772261038,0.440017839,0,4.125167237,0,41.19667014,5.95E-03,0,0.038650216,5.95E-03,0.010405827,0.132302661,0,0.010405827,0,0.019325108,0,0.069867697,0,0,0,0,0,0,0,0,0,0,0,8.92E-03,0,0,0,0,0,0,0,0,4.46E-03,5.95E-03,0,0,7.43E-03,8.92E-03,0,0.264605322,0,0,0,0,0,2.97E-03,8.92E-03,5.95E-03,0,0,0,0,0,0,0,0,0,0
1,5,4C,STIM,0,0,0,0,0.533180038,0.629468616,3.467107391,11.07390508,0.073294291,0.82563863,0,0.785398628,0.178924298,2.87E-03,4.31E-03,5.75E-03,2.16E-03,0,7.19E-03,0,0,0,0,0,8.62E-03,9.34E-03,0,0.204792872,0.029461431,0,0.222757159,0.158804297,0,0.303237165,0.42252003,0.012934287,0.017964287,0.120720009,5.03E-03,0.125031438,0.012934287,0.053892861,0.013652858,0.064671433,0.017245716,0,0,0,0,0,0,3.037401646,8.218302016,0,0,0,6.659001904,32.02529372,0,5.75E-03,0,0.500844321,0,0.497251464,0,0.571982898,0.097725721,2.213200158,0,0.109941436,0.395214314,0,0,0.236410017,1.570078684,0,0.018682858,0,0.302518593,0.069701434,0,0.071857148,0.74300291,0.040240003,0.030180002,2.65584019,0.275931448,1.728882981,3.746631696,0,10.11820501,0.028742859,7.19E-03,0.070420005,0.01437143,0.011497144,0.042395717,0,0.108504293,0,0.07760572,0,0.587791471,0,0,0,0,0,0,0,0,0,8.62E-03,0,5.75E-03,0,1.44E-03,7.19E-04,7.19E-04,7.19E-04,3.59E-03,0.027305716,0.015808573,3.59E-03,0.053892861,0.010060001,0.606474329,0.405992886,0.579168613,0,1.282650092,0,0.015090001,0.029461431,0.018682858,0,0.421801459,0.168145726,0,0.051018575,0,0,0,0,2.16E-03,4.31E-03,1.44E-03,0,0
2,1,RT,STIM,0.014191526,7.69E-03,0.202229252,0.105845135,0.144871833,3.660822517,1.020607279,0.868639683,0.012417586,0.623835851,0.031339621,0.068001064,0.05735742,2.96E-03,4.14E-03,0,1.18E-03,3.55E-03,1.18E-03,0.548739024,0,0.084557845,8.28E-03,0.136002129,0.063861869,0.205777134,0,3.831712149,0.31517015,0,4.573219407,0.563521864,0,3.175945363,0.418058717,0.024243858,0.682967212,0.373118884,0.092244922,0.320491973,0.164976495,1.220471277,0.953197528,3.214380747,0.81896934,0,0.17562014,0,0.207551075,0.215238152,0.212281584,4.152795435,5.659462496,0,0,1.402004553,1.660999911,8.905774177,0,0.092836236,0.330544304,2.37294149,0.963841173,0.487242409,1.521449901,1.215149455,0,0.128315052,1.126452414,0.312213582,0.814238832,0.13777607,1.606007746,0,0.15433285,0.266682435,2.588179641,0,7.94784614,0.133636874,0,0.056766106,0.028974367,0.206959761,0.114714839,1.090973598,0,0.747420394,0.042574579,0,0.476007451,0.525677793,4.732282766,0,0.085740472,1.16843568,0.405049818,0.192768235,0.675280135,1.76743636,0.616148775,0.313987523,1.669869615,0,1.77E-03,0,4.14E-03,1.18E-03,5.91E-04,1.18E-03,2.129911599,0,0,0.68592378,0.134228188,2.96E-03,2.37E-03,2.96E-03,2.37E-03,7.69E-03,0,8.28E-03,0,0.019513349,0.033113562,0.013008899,0.114714839,0.477190078,0,0.344735831,0.860952606,0,0.17562014,0.113532212,4.516453301,0.010643645,0.523312539,0.010643645,0.834343494,0.011826272,0,0.040800639,0,0,0,0.280282648,0.212281584,0,0.092244922
2,2,RT,STIM,0.013951614,2.58E-03,0.011367982,0.03048686,0.1622521,3.735932123,1.679360913,0.133832147,0.015501793,0.351890702,0,0.035137398,0.011367982,0,5.17E-04,5.17E-04,0,3.10E-03,1.03E-03,0.367909221,0,0.074925333,9.82E-03,0.241311245,0.102311834,0.711532301,0,5.62043343,0.451618904,0,6.15524529,1.073240805,0,3.474468547,1.325403305,0.057356634,1.175035912,0.406146978,0.18550479,0.283166086,0.228909811,4.131227845,1.187954073,1.773405124,0.754420595,0,0.281615907,0,0.227876358,0.427849488,0.332771824,0.394778996,0,0,0,2.619286297,1.230842367,2.708679971,0,0.03617085,0.604053202,2.256027614,1.06238955,0.656242572,1.44786747,1.605469033,0,0,1.408596261,0.237177434,0.830896107,0,1.256161963,0,0.121947439,0.329154739,3.052819776,0,6.72777818,0.245961783,0,0.110062731,0.712565753,0.14933394,0.134348873,2.11599475,0.043921747,0.423715676,0.120397259,0,2.564513295,0.844330994,3.693560555,2.336120211,0,0.916672695,1.425648233,0.37824375,0.89858727,0.930107582,1.347622542,0,2.155782686,0,4.13E-03,1.55E-03,2.58E-03,6.20E-03,1.55E-03,3.10E-03,1.371908684,0,0.141066317,0.358091419,0.158635015,3.10E-03,3.62E-03,0,6.72E-03,0.011367982,4.65E-03,0.026353048,0,8.27E-03,0.075442059,8.27E-03,0.176203714,0.738918802,0,0.288333351,0.855182249,0,0.184471337,0.109546004,6.668871366,0,0.516209708,0.013434887,0.813327408,0.020152331,0,0,2.07E-03,0,2.07E-03,5.68E-03,0.011884708,0,0.012918161
2,3,RT,STIM,2.82E-03,0.032751338,0.077925598,0.105594832,0.500304926,2.993924062,0.86282836,0.114065006,0.091477876,0.783208728,0.06776139,0.044044903,0,2.26E-03,2.82E-03,0,1.13E-03,1.69E-03,0,0.499740248,0,0.124793892,0.031621982,0.232082759,1.044654756,0.684390035,0,11.59510311,0.935671854,0,4.425383417,0.616628645,0,2.172881892,0.108982902,0,0.016375669,0.172791543,0,0.101642084,1.161543153,3.43889052,1.69685813,3.779956181,1.118062928,0,0.319043209,9.03E-03,0.34445373,0.436496284,0.387933955,0.653332731,0,0,0.504257674,4.656901498,4.663112958,3.576672012,0.209495629,0.110112258,0.559031464,2.653987758,1.196553204,0.784902762,1.264314594,1.974115149,0,0.182955752,1.606509611,0.897838412,0.773609197,0.129875997,1.003997922,0.139475527,0.14173424,1.124274388,2.567591986,0,6.938201613,0.080748989,0,0.090348519,0.595170872,0.086395772,0.055338468,2.258148307,0.027104556,0.587265376,0.088089806,0,0.982540149,0.557902107,0.430284824,2.520723692,0.15133377,0.143992953,1.002868565,0,0.22869469,0.085831093,0.04517426,0,0.1739209,0,2.82E-03,1.13E-03,2.82E-03,1.69E-03,6.78E-03,7.91E-03,0.620016714,0.367605538,2.823391232,0.507645743,1.194294491,2.26E-03,3.39E-03,6.78E-03,5.08E-03,0.024845843,0,0.013552278,0,0.0129876,0.070584781,0.015810991,0.163192013,0.545479186,0,0,1.04013733,0.016375669,0.094865945,0.031621982,1.509384952,0,0.483364579,0.012422921,0.751022068,0.012422921,0,0,0,1.13E-03,2.26E-03,0,0,0,5.65E-04
2,4,4C,STIM,7.40E-03,0.056727093,4.93E-03,0.160315699,1.382414601,3.510913799,0.906400296,0.178813664,0.310765816,0.862005179,0.0530275,0.043161919,0,0,0,4.93E-03,0,0,7.40E-03,0.282402269,0,0.065359477,0,0.067825872,2.826489086,0.215809594,0,9.355037613,1.724010359,0.398322851,2.937476878,1.444074485,0.291034653,1.288691577,0.365026514,0.564804538,0.982858552,0.614132445,0,0.540140585,2.108768036,1.841164139,1.600690591,2.590948329,0.228141571,0,0.281169071,0,0.221975583,0.304599827,0.276236281,0.723887039,0.293501048,0,0.304599827,3.297570601,3.027500308,3.386360834,0.400789247,0.038229128,0.371192502,1.196201751,0.619065236,0.535207794,0.83487483,2.471328154,0,0.196078431,1.328153903,1.826365766,0.282402269,0.427919596,2.059440128,0,0.204710815,2.262917746,1.471204834,0,5.481563695,0.157849303,0,0.219509187,0.357627328,0.107288198,0.140584536,4.089283512,0.192378838,0.194845234,0.096189419,0,1.962017511,0.554938957,0.820076458,1.966950302,0,0.161548896,0.609199655,0,0.378591688,0.088790233,0,0,0.970526575,0,0,0,0,0,0,0,0.958194599,0.20224442,1.777037859,0.362560118,1.177703786,0.020964361,0,6.17E-03,3.70E-03,0.011098779,0,0.025897151,0,0.062893082,0.061659884,0.043161919,0.177580466,0.693057097,0.096189419,0.06905907,1.113577506,0,0.096189419,0,5.310149217,0,0.278702676,0.03206314,0.350228142,0,0,4.93E-03,0,8.63E-03,0.024663954,0,0,8.63E-03,7.40E-03
2,5,4C,STIM,0.091186456,0.050467976,0.313704349,0.489768765,0.982978528,8.27101303,4.036291063,0.85508809,0.099215452,1.446939805,0.16746192,0.216782896,0,2.29E-03,0.014337493,1.72E-03,2.29E-03,4.59E-03,0.015484493,0.475431272,0,0.047026977,0.186387411,0.244884382,0.288470362,0.985272527,0,8.486075427,1.739998165,0,3.108368508,1.532964764,0,0.843618095,0.660098183,0.156565425,0.768489631,0.612497706,0.186387411,0.820678106,0.74956414,1.561066251,1.382707836,8.344994494,0.330335841,0.016631492,0.201871903,0,0.198430905,0.364745825,0.309116352,0.346967333,0.652642687,0,0.697949165,4.694095247,6.033217104,1.322490365,0.030968985,0.050467976,0.173770417,0.989860525,1.928679574,0.927922555,2.251559919,1.047210497,0,0.258074876,3.293608919,1.68838319,1.614975225,0.410052303,2.618599743,0,0.325747844,0.252913379,0.344673335,0,3.339488897,0.080289961,0,0.099215452,0.131331437,0.068246467,0.188681409,0.68647917,0.089465957,0.805767113,0.172623417,0,0.642319692,0.160006423,0.112405946,0.176064415,0.16574142,0.068819967,0.182946412,0,0.281588365,0.02007249,0.017778491,0.017204992,0.157712424,0,1.72E-03,1.15E-03,5.73E-04,1.72E-03,0,2.29E-03,0.131331437,0.049320976,0.318292347,0.032689484,0.174917416,0.010322995,0,0,2.87E-03,4.59E-03,0,0.034409983,0,7.46E-03,0.128463938,0.014910993,0.238002386,0.884336576,0.519017251,0.281588365,1.35460635,0.019498991,0.123302441,0.132478436,2.721256194,0,1.432602312,0.064805469,0.014910993,0,0,0,5.16E-03,0,5.16E-03,1.15E-03,1.72E-03,0,0
